WAVE,INTENSITY_RAW,INTENSITY_MED,INTENSITY_CORR,INTENSITY_SNV
273,5609.066986453203,5609.066986453203,89.56147057936323,0.4039874986086959
274,5630.091006157636,5615.001315331853,97.01337731804142,0.43760102844189785
275,5651.115025862069,5616.12783397929,99.5767252472906,0.44916359559608326
276,5647.316939008875,5617.234170007402,102.03982409139007,0.46027396632154255
277,5636.92057066568,5619.467024682951,105.55005653113585,0.47610767264296616
278,5626.5242023224855,5621.6998793585,108.98158460805735,0.4915863649336765
279,5616.12783397929,5624.606098461349,113.00845268670491,0.5097504744753907
280,5615.001315331853,5626.5242023224855,115.96986025734441,0.5231085806909842
281,5617.234170007402,5627.827740842183,118.24003557552078,0.5333487257250129
282,5619.467024682951,5627.827740842183,119.13068298846338,0.5373661946005185
283,5621.6998793585,5627.827740842183,119.94601768596112,0.5410439482465935
284,5624.606098461349,5627.827740842183,120.68671545740472,0.5443850349658594
285,5627.827740842183,5627.827740842183,121.35345118637724,0.5473924989750849
286,5631.049383223018,5631.049383223018,125.1685412067527,0.5646013351445762
287,5634.271025603853,5634.271025603853,128.91101613546834,0.5814826243337519
288,5650.675237474048,5650.675237474048,145.7641174801156,0.657502392789786
